rel,way,tags,region
1255704,882250386,"{'addr:country': 'RU', 'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Восточное Измайлово', 'boundary': 'administrative', 'contact:website': 'https://v-izm.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Восточное Измайлово', 'name:be': 'раён Усходняе Ізмайлава', 'name:en': 'Vostochnoye Izmaylovo District', 'name:ru': 'район Восточное Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q944276', 'wikipedia': 'ru:Восточное Измайлово'}",район Восточное Измайлово
1255704,699096604,"{'addr:country': 'RU', 'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Восточное Измайлово', 'boundary': 'administrative', 'contact:website': 'https://v-izm.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Восточное Измайлово', 'name:be': 'раён Усходняе Ізмайлава', 'name:en': 'Vostochnoye Izmaylovo District', 'name:ru': 'район Восточное Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q944276', 'wikipedia': 'ru:Восточное Измайлово'}",район Восточное Измайлово
1255704,237234720,"{'addr:country': 'RU', 'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Восточное Измайлово', 'boundary': 'administrative', 'contact:website': 'https://v-izm.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Восточное Измайлово', 'name:be': 'раён Усходняе Ізмайлава', 'name:en': 'Vostochnoye Izmaylovo District', 'name:ru': 'район Восточное Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q944276', 'wikipedia': 'ru:Восточное Измайлово'}",район Восточное Измайлово
1255704,882252941,"{'addr:country': 'RU', 'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Восточное Измайлово', 'boundary': 'administrative', 'contact:website': 'https://v-izm.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Восточное Измайлово', 'name:be': 'раён Усходняе Ізмайлава', 'name:en': 'Vostochnoye Izmaylovo District', 'name:ru': 'район Восточное Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q944276', 'wikipedia': 'ru:Восточное Измайлово'}",район Восточное Измайлово
1255704,238503022,"{'addr:country': 'RU', 'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Восточное Измайлово', 'boundary': 'administrative', 'contact:website': 'https://v-izm.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Восточное Измайлово', 'name:be': 'раён Усходняе Ізмайлава', 'name:en': 'Vostochnoye Izmaylovo District', 'name:ru': 'район Восточное Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q944276', 'wikipedia': 'ru:Восточное Измайлово'}",район Восточное Измайлово
1255704,237236230,"{'addr:country': 'RU', 'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Восточное Измайлово', 'boundary': 'administrative', 'contact:website': 'https://v-izm.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Восточное Измайлово', 'name:be': 'раён Усходняе Ізмайлава', 'name:en': 'Vostochnoye Izmaylovo District', 'name:ru': 'район Восточное Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q944276', 'wikipedia': 'ru:Восточное Измайлово'}",район Восточное Измайлово
1255704,611011019,"{'addr:country': 'RU', 'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Восточное Измайлово', 'boundary': 'administrative', 'contact:website': 'https://v-izm.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Восточное Измайлово', 'name:be': 'раён Усходняе Ізмайлава', 'name:en': 'Vostochnoye Izmaylovo District', 'name:ru': 'район Восточное Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q944276', 'wikipedia': 'ru:Восточное Измайлово'}",район Восточное Измайлово
1255704,9221851,"{'addr:country': 'RU', 'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Восточное Измайлово', 'boundary': 'administrative', 'contact:website': 'https://v-izm.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Восточное Измайлово', 'name:be': 'раён Усходняе Ізмайлава', 'name:en': 'Vostochnoye Izmaylovo District', 'name:ru': 'район Восточное Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q944276', 'wikipedia': 'ru:Восточное Измайлово'}",район Восточное Измайлово
1255704,491644009,"{'addr:country': 'RU', 'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Восточное Измайлово', 'boundary': 'administrative', 'contact:website': 'https://v-izm.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Восточное Измайлово', 'name:be': 'раён Усходняе Ізмайлава', 'name:en': 'Vostochnoye Izmaylovo District', 'name:ru': 'район Восточное Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q944276', 'wikipedia': 'ru:Восточное Измайлово'}",район Восточное Измайлово
1255704,491644008,"{'addr:country': 'RU', 'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Восточное Измайлово', 'boundary': 'administrative', 'contact:website': 'https://v-izm.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Восточное Измайлово', 'name:be': 'раён Усходняе Ізмайлава', 'name:en': 'Vostochnoye Izmaylovo District', 'name:ru': 'район Восточное Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q944276', 'wikipedia': 'ru:Восточное Измайлово'}",район Восточное Измайлово
1255704,71932089,"{'addr:country': 'RU', 'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Восточное Измайлово', 'boundary': 'administrative', 'contact:website': 'https://v-izm.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Восточное Измайлово', 'name:be': 'раён Усходняе Ізмайлава', 'name:en': 'Vostochnoye Izmaylovo District', 'name:ru': 'район Восточное Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q944276', 'wikipedia': 'ru:Восточное Измайлово'}",район Восточное Измайлово
1255704,529094687,"{'addr:country': 'RU', 'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Восточное Измайлово', 'boundary': 'administrative', 'contact:website': 'https://v-izm.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Восточное Измайлово', 'name:be': 'раён Усходняе Ізмайлава', 'name:en': 'Vostochnoye Izmaylovo District', 'name:ru': 'район Восточное Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q944276', 'wikipedia': 'ru:Восточное Измайлово'}",район Восточное Измайлово
1255704,529094686,"{'addr:country': 'RU', 'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Восточное Измайлово', 'boundary': 'administrative', 'contact:website': 'https://v-izm.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Восточное Измайлово', 'name:be': 'раён Усходняе Ізмайлава', 'name:en': 'Vostochnoye Izmaylovo District', 'name:ru': 'район Восточное Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q944276', 'wikipedia': 'ru:Восточное Измайлово'}",район Восточное Измайлово
1255704,524383006,"{'addr:country': 'RU', 'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Восточное Измайлово', 'boundary': 'administrative', 'contact:website': 'https://v-izm.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Восточное Измайлово', 'name:be': 'раён Усходняе Ізмайлава', 'name:en': 'Vostochnoye Izmaylovo District', 'name:ru': 'район Восточное Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q944276', 'wikipedia': 'ru:Восточное Измайлово'}",район Восточное Измайлово
1255704,536950436,"{'addr:country': 'RU', 'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Восточное Измайлово', 'boundary': 'administrative', 'contact:website': 'https://v-izm.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Восточное Измайлово', 'name:be': 'раён Усходняе Ізмайлава', 'name:en': 'Vostochnoye Izmaylovo District', 'name:ru': 'район Восточное Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q944276', 'wikipedia': 'ru:Восточное Измайлово'}",район Восточное Измайлово
1255775,508171517,"{'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Восточный', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Восточный', 'name:be': 'раён Усходні', 'name:en': 'Vostochny District', 'name:ru': 'район Восточный', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2626858', 'wikipedia': 'ru:Восточный (район Москвы)'}",район Восточный
1255775,836374317,"{'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Восточный', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Восточный', 'name:be': 'раён Усходні', 'name:en': 'Vostochny District', 'name:ru': 'район Восточный', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2626858', 'wikipedia': 'ru:Восточный (район Москвы)'}",район Восточный
1255775,508171512,"{'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Восточный', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Восточный', 'name:be': 'раён Усходні', 'name:en': 'Vostochny District', 'name:ru': 'район Восточный', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2626858', 'wikipedia': 'ru:Восточный (район Москвы)'}",район Восточный
1255775,508171541,"{'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Восточный', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Восточный', 'name:be': 'раён Усходні', 'name:en': 'Vostochny District', 'name:ru': 'район Восточный', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2626858', 'wikipedia': 'ru:Восточный (район Москвы)'}",район Восточный
1255775,836374311,"{'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Восточный', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Восточный', 'name:be': 'раён Усходні', 'name:en': 'Vostochny District', 'name:ru': 'район Восточный', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2626858', 'wikipedia': 'ru:Восточный (район Москвы)'}",район Восточный
1255775,836374324,"{'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Восточный', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Восточный', 'name:be': 'раён Усходні', 'name:en': 'Vostochny District', 'name:ru': 'район Восточный', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2626858', 'wikipedia': 'ru:Восточный (район Москвы)'}",район Восточный
1255775,836374320,"{'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Восточный', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Восточный', 'name:be': 'раён Усходні', 'name:en': 'Vostochny District', 'name:ru': 'район Восточный', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2626858', 'wikipedia': 'ru:Восточный (район Москвы)'}",район Восточный
1255775,836374318,"{'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Восточный', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Восточный', 'name:be': 'раён Усходні', 'name:en': 'Vostochny District', 'name:ru': 'район Восточный', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2626858', 'wikipedia': 'ru:Восточный (район Москвы)'}",район Восточный
1255775,836374312,"{'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Восточный', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Восточный', 'name:be': 'раён Усходні', 'name:en': 'Vostochny District', 'name:ru': 'район Восточный', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2626858', 'wikipedia': 'ru:Восточный (район Москвы)'}",район Восточный
1255775,124036814,"{'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Восточный', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Восточный', 'name:be': 'раён Усходні', 'name:en': 'Vostochny District', 'name:ru': 'район Восточный', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2626858', 'wikipedia': 'ru:Восточный (район Москвы)'}",район Восточный
1255775,194691155,"{'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Восточный', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Восточный', 'name:be': 'раён Усходні', 'name:en': 'Vostochny District', 'name:ru': 'район Восточный', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2626858', 'wikipedia': 'ru:Восточный (район Москвы)'}",район Восточный
1255775,74710124,"{'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Восточный', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Восточный', 'name:be': 'раён Усходні', 'name:en': 'Vostochny District', 'name:ru': 'район Восточный', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2626858', 'wikipedia': 'ru:Восточный (район Москвы)'}",район Восточный
1255775,194691151,"{'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Восточный', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Восточный', 'name:be': 'раён Усходні', 'name:en': 'Vostochny District', 'name:ru': 'район Восточный', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2626858', 'wikipedia': 'ru:Восточный (район Москвы)'}",район Восточный
1255775,194691153,"{'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Восточный', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Восточный', 'name:be': 'раён Усходні', 'name:en': 'Vostochny District', 'name:ru': 'район Восточный', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2626858', 'wikipedia': 'ru:Восточный (район Москвы)'}",район Восточный
1255775,194691148,"{'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Восточный', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Восточный', 'name:be': 'раён Усходні', 'name:en': 'Vostochny District', 'name:ru': 'район Восточный', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2626858', 'wikipedia': 'ru:Восточный (район Москвы)'}",район Восточный
1255775,124025118,"{'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Восточный', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Восточный', 'name:be': 'раён Усходні', 'name:en': 'Vostochny District', 'name:ru': 'район Восточный', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2626858', 'wikipedia': 'ru:Восточный (район Москвы)'}",район Восточный
1255775,194691149,"{'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Восточный', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Восточный', 'name:be': 'раён Усходні', 'name:en': 'Vostochny District', 'name:ru': 'район Восточный', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2626858', 'wikipedia': 'ru:Восточный (район Москвы)'}",район Восточный
1255775,836374329,"{'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Восточный', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Восточный', 'name:be': 'раён Усходні', 'name:en': 'Vostochny District', 'name:ru': 'район Восточный', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2626858', 'wikipedia': 'ru:Восточный (район Москвы)'}",район Восточный
1255775,124024410,"{'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Восточный', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Восточный', 'name:be': 'раён Усходні', 'name:en': 'Vostochny District', 'name:ru': 'район Восточный', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2626858', 'wikipedia': 'ru:Восточный (район Москвы)'}",район Восточный
1255775,508171515,"{'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Восточный', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Восточный', 'name:be': 'раён Усходні', 'name:en': 'Vostochny District', 'name:ru': 'район Восточный', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2626858', 'wikipedia': 'ru:Восточный (район Москвы)'}",район Восточный
1255775,508171509,"{'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Восточный', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Восточный', 'name:be': 'раён Усходні', 'name:en': 'Vostochny District', 'name:ru': 'район Восточный', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2626858', 'wikipedia': 'ru:Восточный (район Москвы)'}",район Восточный
1255775,836374330,"{'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Восточный', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Восточный', 'name:be': 'раён Усходні', 'name:en': 'Vostochny District', 'name:ru': 'район Восточный', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2626858', 'wikipedia': 'ru:Восточный (район Москвы)'}",район Восточный
1255775,508171519,"{'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Восточный', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Восточный', 'name:be': 'раён Усходні', 'name:en': 'Vostochny District', 'name:ru': 'район Восточный', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2626858', 'wikipedia': 'ru:Восточный (район Москвы)'}",район Восточный
1255942,43270330,"{'admin_level': '8', 'alt_name': 'муниципальный округ Замоскворечье', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Замоскворечье', 'name:de': 'Rajon Samoskworetschje', 'name:en': 'Zamoskvorechye District', 'name:ru': 'район Замоскворечье', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q862107', 'wikipedia': 'ru:Замоскворечье (район Москвы)'}",район Замоскворечье
1255942,180312801,"{'admin_level': '8', 'alt_name': 'муниципальный округ Замоскворечье', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Замоскворечье', 'name:de': 'Rajon Samoskworetschje', 'name:en': 'Zamoskvorechye District', 'name:ru': 'район Замоскворечье', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q862107', 'wikipedia': 'ru:Замоскворечье (район Москвы)'}",район Замоскворечье
1255942,22912083,"{'admin_level': '8', 'alt_name': 'муниципальный округ Замоскворечье', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Замоскворечье', 'name:de': 'Rajon Samoskworetschje', 'name:en': 'Zamoskvorechye District', 'name:ru': 'район Замоскворечье', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q862107', 'wikipedia': 'ru:Замоскворечье (район Москвы)'}",район Замоскворечье
1255942,83938815,"{'admin_level': '8', 'alt_name': 'муниципальный округ Замоскворечье', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Замоскворечье', 'name:de': 'Rajon Samoskworetschje', 'name:en': 'Zamoskvorechye District', 'name:ru': 'район Замоскворечье', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q862107', 'wikipedia': 'ru:Замоскворечье (район Москвы)'}",район Замоскворечье
1255942,16359327,"{'admin_level': '8', 'alt_name': 'муниципальный округ Замоскворечье', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Замоскворечье', 'name:de': 'Rajon Samoskworetschje', 'name:en': 'Zamoskvorechye District', 'name:ru': 'район Замоскворечье', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q862107', 'wikipedia': 'ru:Замоскворечье (район Москвы)'}",район Замоскворечье
1255942,452041819,"{'admin_level': '8', 'alt_name': 'муниципальный округ Замоскворечье', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Замоскворечье', 'name:de': 'Rajon Samoskworetschje', 'name:en': 'Zamoskvorechye District', 'name:ru': 'район Замоскворечье', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q862107', 'wikipedia': 'ru:Замоскворечье (район Москвы)'}",район Замоскворечье
1255942,306422127,"{'admin_level': '8', 'alt_name': 'муниципальный округ Замоскворечье', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Замоскворечье', 'name:de': 'Rajon Samoskworetschje', 'name:en': 'Zamoskvorechye District', 'name:ru': 'район Замоскворечье', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q862107', 'wikipedia': 'ru:Замоскворечье (район Москвы)'}",район Замоскворечье
1255942,719483091,"{'admin_level': '8', 'alt_name': 'муниципальный округ Замоскворечье', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Замоскворечье', 'name:de': 'Rajon Samoskworetschje', 'name:en': 'Zamoskvorechye District', 'name:ru': 'район Замоскворечье', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q862107', 'wikipedia': 'ru:Замоскворечье (район Москвы)'}",район Замоскворечье
1255942,16359039,"{'admin_level': '8', 'alt_name': 'муниципальный округ Замоскворечье', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Замоскворечье', 'name:de': 'Rajon Samoskworetschje', 'name:en': 'Zamoskvorechye District', 'name:ru': 'район Замоскворечье', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q862107', 'wikipedia': 'ru:Замоскворечье (район Москвы)'}",район Замоскворечье
1255942,45875436,"{'admin_level': '8', 'alt_name': 'муниципальный округ Замоскворечье', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Замоскворечье', 'name:de': 'Rajon Samoskworetschje', 'name:en': 'Zamoskvorechye District', 'name:ru': 'район Замоскворечье', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q862107', 'wikipedia': 'ru:Замоскворечье (район Москвы)'}",район Замоскворечье
1255942,551858418,"{'admin_level': '8', 'alt_name': 'муниципальный округ Замоскворечье', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Замоскворечье', 'name:de': 'Rajon Samoskworetschje', 'name:en': 'Zamoskvorechye District', 'name:ru': 'район Замоскворечье', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q862107', 'wikipedia': 'ru:Замоскворечье (район Москвы)'}",район Замоскворечье
1255942,46471043,"{'admin_level': '8', 'alt_name': 'муниципальный округ Замоскворечье', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Замоскворечье', 'name:de': 'Rajon Samoskworetschje', 'name:en': 'Zamoskvorechye District', 'name:ru': 'район Замоскворечье', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q862107', 'wikipedia': 'ru:Замоскворечье (район Москвы)'}",район Замоскворечье
1255942,83938836,"{'admin_level': '8', 'alt_name': 'муниципальный округ Замоскворечье', 'boundary': 'administrative', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Замоскворечье', 'name:de': 'Rajon Samoskworetschje', 'name:en': 'Zamoskvorechye District', 'name:ru': 'район Замоскворечье', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q862107', 'wikipedia': 'ru:Замоскворечье (район Москвы)'}",район Замоскворечье
